"Generation" "Index" "AAlpha" "ABeta" "BAlpha" "BBeta" "BConc" "AConc" "fitness" "distance"
1 58 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 59 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 60 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 61 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 62 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 63 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 64 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 65 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 66 3.11616 21.0133 25.2498 37.3909 8.15087607238556 5.36540290455825 6.11953159668326e-08 8.15087607238556
1 67 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 68 3.11616 21.2616 24.7899 37.4823 8.32261190308881 5.36613533956251 3.01685084748073e-08 8.32261190308881
1 69 4.1683 21.2616 24.7899 37.0322 8.02619673806561 5.26626250584926 1.01322380265685e-07 8.02619673806561
1 70 3.11616 21.8344 24.7899 37.3909 8.30248729511962 5.3677888778824 3.28004428079298e-08 8.30248729511962
1 71 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 72 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 73 3.11616 21.2616 24.7899 36.9974 8.21494442538122 5.36613504855562 4.70842174518675e-08 8.21494442538122
1 74 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 75 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 76 3.11616 21.3165 24.7899 37.3513 8.29354001751005 5.36629585720152 3.40409540773364e-08 8.29354001751005
1 77 3.44254 21.2616 24.7899 37.3909 8.21081569917898 5.32922753392698 4.78893061326062e-08 8.21081569917898
1 78 3.11616 21.2616 25.7194 37.3909 8.00197509941557 5.36613550503155 1.11649495984403e-07 8.00197509941557
1 79 3.11616 21.6438 25.23 37.3909 8.15746120155955 5.3672444649757 5.95741957562892e-08 8.15746120155955
1 80 3.11616 21.2616 25.4521 37.3909 8.08609729758013 5.36613458670726 7.96007456654795e-08 8.08609729758013
1 81 3.11616 21.2616 24.7468 38.4912 8.56152994100197 5.36613558043957 1.10046411250947e-08 8.56152994100197
1 82 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 83 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 84 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 85 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 86 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 87 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 88 3.11616 21.2616 24.2432 37.3909 8.48973142467776 5.36613564475413 1.49450616545327e-08 8.48973142467776
1 89 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 90 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 91 2.86482 21.2616 24.7899 37.3909 8.35402767247573 5.39980560463534 2.64649508681408e-08 8.35402767247573
1 92 3.11616 21.2616 25.2113 37.3909 8.16340754236787 5.36613452942177 5.81461786404155e-08 8.16340754236787
1 93 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 94 3.1156 21.2616 24.7899 37.3909 8.30237433579245 5.3662047268749 3.281582714907e-08 8.30237433579245
1 95 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 96 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 97 3.11616 21.2616 24.9723 38.0326 8.38305852086575 5.36613526472008 2.34377576299507e-08 8.38305852086575
1 98 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
1 99 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 0 3.11616 21.2616 24.814 37.3909 8.29424673785782 5.36613545900504 3.39413352266802e-08 8.29424673785782
2 1 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 2 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 3 3.11616 21.2616 24.797 37.3909 8.29993648701953 5.36613602366814 3.31495590474346e-08 8.29993648701953
2 4 3.11616 21.0755 24.7899 37.3909 8.30226007284841 5.36558764983116 3.28313961625241e-08 8.30226007284841
2 5 4.21627 21.2616 24.8956 37.3909 8.05621156294041 5.26279186456063 8.98040118978411e-08 8.05621156294041
2 6 3.11616 21.6438 25.23 37.0542 8.08400365550404 5.36724436318619 8.02773136728453e-08 8.08400365550404
2 7 3.11616 21.2616 24.7899 37.3513 8.29352493644255 5.36613472694047 3.40430829855692e-08 8.29352493644255
2 8 3.11616 21.2616 24.9723 38.0326 8.38305852086575 5.36613526472008 2.34377576299507e-08 8.38305852086575
2 9 3.11616 21.2616 24.7899 37.8007 8.39330961750371 5.36613426335646 2.24514287396211e-08 8.39330961750371
2 10 4.56599 21.2616 24.7899 37.3909 8.0311436678702 5.2394495934459 9.93301036237169e-08 8.0311436678702
2 11 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 12 3.11616 21.2616 25.7194 38.5909 8.2587852484365 5.36613525317992 3.93062049035192e-08 8.2587852484365
2 13 3.11616 21.2616 24.7899 38.8175 8.61908176147244 5.36613533009655 8.59450662140837e-09 8.61908176147244
2 14 3.11616 21.8344 24.7899 37.3909 8.30248729511962 5.3677888778824 3.28004428079298e-08 8.30248729511962
2 15 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 16 3.04312 21.2616 24.7899 37.9864 8.44356842214908 5.37538895991572 1.81705819882436e-08 8.44356842214908
2 17 3.11616 21.2616 25.5947 37.3909 8.04100128482213 5.36613559480543 9.54727075015913e-08 8.04100128482213
2 18 3.3126 21.2616 24.7899 36.7929 8.12730327548792 5.34312184980779 6.73566209079271e-08 8.12730327548792
2 19 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 20 3.79548 21.2616 24.7899 37.3909 8.15521479770828 5.29589263042394 6.01224753639998e-08 8.15521479770828
2 21 3.11616 21.2616 25.7194 37.3909 8.00197509941557 5.36613550503155 1.11649495984403e-07 8.00197509941557
2 22 3.11616 21.6438 25.7857 37.3909 7.98148301127497 5.36724445247993 1.21176489298036e-07 7.98148301127497
2 23 3.11616 21.2616 25.23 37.3909 8.15735130335997 5.36613551243986 5.96009054064472e-08 8.15735130335997
2 24 3.11616 21.2616 24.7899 37.2801 8.27771419483354 5.3661349028157 3.63475849909423e-08 8.27771419483354
2 25 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 26 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 27 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 28 3.11616 21.0133 24.7899 37.3909 8.30224252884198 5.36540284683021 3.28337872739958e-08 8.30224252884198
2 29 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 30 3.11616 21.2616 24.2516 37.3909 8.486787729531 5.3661358309763 1.513294787768e-08 8.486787729531
2 31 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 32 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 33 3.11616 21.2616 24.7899 37.5559 8.3389544967135 5.36613514667118 2.81831790498849e-08 8.3389544967135
2 34 3.11616 20.9905 24.7899 37.3909 8.3022347736836 5.3653347472099 3.28348442955903e-08 8.3022347736836
2 35 3.11616 21.2616 24.7899 38.2365 8.49007574719981 5.36613540132392 1.49232334229068e-08 8.49007574719981
2 36 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 37 3.11616 21.4477 24.7899 37.3909 8.30237223441487 5.36667887502072 3.28161134096879e-08 8.30237223441487
2 38 3.11616 22.1824 24.7899 37.3909 8.30258656590305 5.36876933598314 3.27869285409855e-08 8.30258656590305
2 39 3.47993 20.7734 24.7899 36.9974 8.11432806560397 5.3239361451481 7.10004239311205e-08 8.11432806560397
2 40 3.11616 21.1357 24.7899 36.5786 8.12191507272691 5.36576398183956 6.88472116056198e-08 8.12191507272691
2 41 3.11616 21.3165 24.7899 37.3909 8.30233243685552 5.36629691194951 3.28215352986856e-08 8.30233243685552
2 42 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 43 3.11616 21.2616 24.7899 37.8007 8.39330961750371 5.36613426335646 2.24514287396211e-08 8.39330961750371
2 44 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 45 3.11616 20.8123 24.7899 37.3909 8.30217877360967 5.36480211580547 3.28424780395789e-08 8.30217877360967
2 46 2.83816 21.2616 24.7899 37.3909 8.36484339793465 5.40370036953686 2.52951978382753e-08 8.36484339793465
2 47 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 48 3.11616 22.0269 24.7899 37.3909 8.30254081098022 5.36833355831602 3.27931567334877e-08 8.30254081098022
2 49 3.11616 21.1253 24.7899 37.3909 8.30227655187585 5.36573431157048 3.28291503533924e-08 8.30227655187585
2 50 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 51 2.58423 21.8841 24.7899 37.0994 8.39307084853336 5.44631053078358 2.24739367208468e-08 8.39307084853336
2 52 3.11616 21.2616 24.6867 37.3909 8.33705969234391 5.36613523121897 2.84066922075772e-08 8.33705969234391
2 53 3.11616 21.2616 24.2411 37.7327 8.56808054886119 5.36613555675681 1.07002249434909e-08 8.56808054886119
2 54 3.11616 21.2616 24.8956 37.3909 8.26703310393015 5.36613516949853 3.79893839735011e-08 8.26703310393015
2 55 3.11616 21.4463 25.0716 37.3909 8.20899551255013 5.36667469845384 4.82484646078333e-08 8.20899551255013
2 56 3.11616 21.6438 24.7899 37.3909 8.30243110180713 5.36724430330965 3.28080951037407e-08 8.30243110180713
2 57 3.11616 21.8344 24.7899 37.3909 8.30248729511962 5.3677888778824 3.28004428079298e-08 8.30248729511962
2 58 2.96125 21.2616 24.9723 38.0326 8.40678947406099 5.386261980674 2.12156373717441e-08 8.40678947406099
2 59 3.11616 21.2616 24.6848 37.3909 8.33770229818304 5.36613542449802 2.83306974881518e-08 8.33770229818304
2 60 3.11616 21.4613 25.2746 37.3909 8.14299803929724 5.36671756747614 6.3190980031507e-08 8.14299803929724
2 61 2.9044 21.2616 25.3279 37.3909 8.16286425182565 5.39414522748207 5.82752595336116e-08 8.16286425182565
2 62 3.11616 21.2616 24.7899 37.5412 8.33569047470471 5.36613574604141 2.85692771362338e-08 8.33569047470471
2 63 3.11616 20.9045 24.7899 37.3909 8.30220741453634 5.36507834201399 3.28385735883595e-08 8.30220741453634
2 64 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 65 3.11616 21.2616 25.23 37.3909 8.15735130335997 5.36613551243986 5.96009054064472e-08 8.15735130335997
2 66 3.11616 21.2616 25.4 37.3909 8.10270042491472 5.36613542948275 7.44276336545794e-08 8.10270042491472
2 67 3.11616 21.2616 24.4815 37.3909 8.40700962148983 5.36613440352496 2.11960139546084e-08 8.40700962148983
2 68 3.11616 21.2616 24.844 37.1337 8.22723458593815 5.36613509942351 4.47646427698347e-08 8.22723458593815
2 69 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 70 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 71 3.11616 21.2616 24.7899 36.9907 8.21345636603733 5.3661345250589 4.73728589041833e-08 8.21345636603733
2 72 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 73 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 74 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 75 3.11616 21.2616 24.7899 37.0808 8.23346240034297 5.36613508988111 4.36319666816498e-08 8.23346240034297
2 76 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 77 3.11616 22.2547 24.6867 37.1337 8.28000085193694 5.36897065972982 3.60051617429773e-08 8.28000085193694
2 78 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 79 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 80 3.11616 21.2616 24.7899 36.9081 8.19511637748086 5.36613566848085 5.10743659654727e-08 8.19511637748086
2 81 3.11616 21.2616 24.7899 37.9707 8.43105695735544 5.3661351670753 1.91554157494379e-08 8.43105695735544
2 82 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 83 3.11616 21.3165 24.7899 37.3513 8.29354001751005 5.36629585720152 3.40409540773364e-08 8.29354001751005
2 84 3.11616 21.2616 25.4521 37.3909 8.08609729758013 5.36613458670726 7.96007456654795e-08 8.08609729758013
2 85 3.11616 21.2616 24.9433 37.3909 8.25120755975964 5.36613565056344 4.05550085516489e-08 8.25120755975964
2 86 3.11616 21.2616 24.7899 37.4823 8.32261190308881 5.36613533956251 3.01685084748073e-08 8.32261190308881
2 87 3.11616 21.2616 25.4 37.3909 8.10270042491472 5.36613542948275 7.44276336545794e-08 8.10270042491472
2 88 3.91833 21.2616 25.23 37.3909 8.00507654135009 5.28557117570036 1.1027235152813e-07 8.00507654135009
2 89 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 90 3.11616 21.2616 25.3709 37.3909 8.11200296085835 5.36613547071232 7.16732666279809e-08 8.11200296085835
2 91 3.11616 21.2418 24.7899 37.8007 8.39330425761296 5.36607755783337 2.24519337588506e-08 8.39330425761296
2 92 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 93 3.3841 21.2616 24.8956 37.3909 8.19461445338881 5.33535480668923 5.11795136025651e-08 8.19461445338881
2 94 3.11616 22.2069 24.7899 37.3909 8.30259320547404 5.36883790077516 3.2786024853313e-08 8.30259320547404
2 95 2.72269 21.2616 24.7899 36.8071 8.29865373882279 5.42138975634113 3.33264830508941e-08 8.29865373882279
2 96 3.11616 21.2616 25.1333 38.4912 8.42973847045821 5.3661347851136 1.92621718895957e-08 8.42973847045821
2 97 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 98 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
2 99 3.11616 21.6438 25.23 37.9925 8.28871002370554 5.36724433485753 3.47294271653693e-08 8.28871002370554
3 0 2.59019 21.2616 24.8956 37.3909 8.421779673553 5.44349639743824 1.99189715036132e-08 8.421779673553
3 1 3.11616 20.917 24.7899 37.3909 8.3022122298663 5.36511548977468 3.2837917186648e-08 8.3022122298663
3 2 3.11616 21.8344 24.9723 37.577 8.28280331718391 5.36778943974493 3.55897665174151e-08 8.28280331718391
3 3 3.11616 20.8123 25.4248 37.3909 8.09465717615032 5.364801387858 7.68916383935623e-08 8.09465717615032
3 4 3.11616 21.2616 25.7194 38.5909 8.2587852484365 5.36613525317992 3.93062049035192e-08 8.2587852484365
3 5 3.11616 21.2358 25.8638 37.3909 7.95724598984738 5.36605923628107 1.33463082125515e-07 7.95724598984738
3 6 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
3 7 4.56599 21.2616 24.7899 37.1337 7.97590094802355 5.23944940543969 1.23905211980538e-07 7.97590094802355
3 8 2.71317 21.2616 24.7899 37.5296 8.46613368462162 5.42291021918741 1.65173434239811e-08 8.46613368462162
3 9 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
3 10 3.11616 20.9008 25.23 37.3909 8.15724314146474 5.36506673262021 5.96272044064847e-08 8.15724314146474
3 11 3.11616 21.6659 24.7899 37.3909 8.30243754781458 5.36730774503236 3.28072172109937e-08 8.30243754781458
3 12 3.11616 21.2616 27.6713 37.3909 7.43697979361019 5.36613538205545 9.88411119750731e-07 7.43697979361019
3 13 3.11616 21.8344 24.7899 37.3909 8.30248729511962 5.3677888778824 3.28004428079298e-08 8.30248729511962
3 14 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
3 15 2.78199 21.2616 24.7899 37.3909 8.3937117297526 5.41213463962013 2.2413572407045e-08 8.3937117297526
3 16 3.11616 21.2616 24.7899 38.684 8.58943780397281 5.36613568229741 9.76354342002799e-09 8.58943780397281
3 17 3.11616 21.2616 25.23 37.8007 8.24675476902311 5.36613481785922 4.130670278542e-08 8.24675476902311
3 18 3.11616 21.6438 24.7899 38.3979 8.52602966858425 5.36724410312311 1.28067241799912e-08 8.52602966858425
3 19 3.22276 21.2616 24.7899 37.9864 8.42378583434366 5.35332564487417 1.97513904465149e-08 8.42378583434366
3 20 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
3 21 3.11616 22.1824 24.7899 37.3909 8.30258656590305 5.36876933598314 3.27869285409855e-08 8.30258656590305
3 22 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
3 23 3.3841 21.5933 24.8956 36.9081 8.08900301023427 5.33632828469697 7.86709065755277e-08 8.08900301023427
3 24 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
3 25 2.96125 21.2616 24.7899 38.0326 8.46884051001426 5.38626061973336 1.63291350872992e-08 8.46884051001426
3 26 3.11616 21.2616 24.7899 37.5412 8.33569047470471 5.36613574604141 2.85692771362338e-08 8.33569047470471
3 27 3.83761 21.2616 24.7899 37.3909 8.15212988481458 5.29228619180731 6.0883391638376e-08 8.15212988481458
3 28 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
3 29 2.69875 21.2616 24.7899 37.3101 8.42186110847303 5.42523316316595 1.99121421578205e-08 8.42186110847303
3 30 3.11616 21.2977 24.7899 37.3909 8.30232907186733 5.36624152092063 3.28219937735232e-08 8.30232907186733
3 31 3.11616 21.2616 24.7899 37.3909 8.30231613133999 5.36613486434201 3.28237569598415e-08 8.30231613133999
3 32 3.11616 21.8344 24.7899 37.8007 8.39347991225124 5.36778885357373 2.24353889853776e-08 8.39347991225124
3 33 3.11616 21.2616 24.7899 39.8119 8.83987836461741 5.36613553411199 3.27855724611658e-09 8.83987836461741
3 34 3.11616 21.2616 24.7899 37.5412 8.33569047470471 5.36613574604141 2.85692771362338e-08 8.33569047470471
