"Generation" "Index" "AAlpha" "ABeta" "BAlpha" "BBeta" "BConc" "AConc" "fitness" "distance"
2 14 23.2778 11.2496 7.65252 24.2859 15.90778707541 2.41637929111464 3.34665116859858e-28 15.90778707541
2 15 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 16 23.2047 10.6768 7.65252 24.8814 16.2878796542384 2.30056811041634 1.57021380103053e-29 16.2878796542384
2 17 23.2778 10.6768 8.45736 24.2859 14.3838776737441 2.29334366241181 3.44000493354574e-23 14.3838776737441
2 18 23.4742 10.6768 7.65252 23.6878 15.503827606498 2.27415581715433 7.98551996954555e-27 15.503827606498
2 19 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 20 23.9571 10.6768 7.65252 24.2859 15.8905558109489 2.22831622738729 3.8379624301067e-28 15.8905558109489
2 21 23.2778 10.6768 8.58202 24.2859 14.174858570967 2.29334374980977 1.52992416549476e-22 14.174858570967
2 22 23.2778 11.059 8.64833 24.2859 14.0722533524222 2.37543913435566 3.15754062761507e-22 14.0722533524222
2 23 23.2778 10.6768 8.09263 24.2859 15.0324164279106 2.29334347094831 2.91900092663681e-25 15.0324164279106
2 24 23.2778 10.6768 7.65252 24.175 15.8247008061312 2.29334364730567 6.46946685791715e-28 15.8247008061312
2 25 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 26 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 27 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 28 23.2778 10.4284 7.65252 24.2859 15.8924533230617 2.23998807524068 3.78053089207886e-28 15.8924533230617
2 29 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 30 23.2778 10.6768 7.1142 24.2859 17.1006611912756 2.29334371954627 1.77636595859352e-32 17.1006611912756
2 31 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 32 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 33 23.2778 10.6768 7.65252 24.4508 16.0052366237771 2.29334371007969 1.5379998261689e-28 16.0052366237771
2 34 23.2778 10.4056 7.65252 24.2859 15.8920001487329 2.23509083772451 3.79416902831975e-28 15.8920001487329
2 35 23.2778 10.6768 7.65252 25.1315 16.4508163638648 2.29334353535353 4.13800186664213e-30 16.4508163638648
2 36 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 37 23.2778 10.8629 7.65252 24.2859 15.9008018026743 2.3333176940358 3.53781077906841e-28 15.9008018026743
2 38 23.2778 11.5975 7.65252 24.2859 15.9137623758613 2.49110730381241 3.1912872593858e-28 15.9137623758613
2 39 23.6415 10.1886 7.65252 23.8924 15.6266267828391 2.1548122967804 3.07077925476341e-27 15.6266267828391
2 40 23.2778 10.5508 7.65252 23.4736 15.3632219787964 2.2662793077934 2.36331436417607e-26 15.3632219787964
2 41 23.2778 10.7316 7.65252 24.2859 15.8983399751787 2.30511450556181 3.60773125023992e-28 15.8983399751787
2 42 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 43 23.2778 10.6768 7.65252 24.6957 16.1655460108258 2.29334355820833 4.23654568301664e-29 16.1655460108258
2 44 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 45 23.2778 10.2275 7.65252 24.2859 15.8883932895818 2.19683554854813 3.90447086709464e-28 15.8883932895818
2 46 22.9998 10.6768 7.65252 24.2859 15.9002080572688 2.32106346500369 3.55455023019213e-28 15.9002080572688
2 47 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 48 23.2778 11.4421 7.65252 24.2859 15.9111262740731 2.45772754738975 3.25892627118326e-28 15.9111262740731
2 49 23.2778 10.5404 7.65252 24.2859 15.8946616401853 2.26404558024419 3.71476507702865e-28 15.8946616401853
2 50 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 51 22.7458 11.2992 7.65252 23.9944 15.7234867048133 2.48379890632176 1.43733250944043e-27 15.7234867048133
2 52 23.2778 10.6768 7.54937 24.2859 16.1145856557128 2.29334361881853 6.39169814196924e-29 16.1145856557128
2 53 23.2778 10.6768 7.10374 24.6276 17.366808582214 2.29334372542101 1.79283467753975e-33 17.366808582214
2 54 23.2778 10.6768 7.75825 24.2859 15.6805658099434 2.29334369371309 2.01327244615989e-27 15.6805658099434
2 55 23.2778 10.8615 7.93423 24.2859 15.335976014499 2.33301678716226 2.91296755095046e-26 15.335976014499
2 56 23.2778 11.059 7.65252 24.2859 15.9043927446385 2.37543910347381 3.43822537841256e-28 15.9043927446385
2 57 23.2778 11.2496 7.65252 24.2859 15.90778707541 2.41637929111464 3.34665116859858e-28 15.90778707541
2 58 23.1229 10.6768 7.83494 24.9275 15.9388372506787 2.3087066840619 2.61365435461859e-28 15.9388372506787
2 59 23.2778 10.6768 7.54743 24.2859 16.1187308551378 2.29334366337307 6.18172032043446e-29 16.1187308551378
2 60 23.2778 10.8764 8.13722 24.2859 14.9534978139839 2.33621665820298 5.27433764550922e-25 14.9534978139839
2 61 23.066 10.6768 8.19054 24.2859 14.8546922504527 2.31440191731324 1.10138862270247e-24 14.8546922504527
2 62 23.2778 10.6768 7.65252 24.4361 15.9956134883227 2.29334368411642 1.66108314551112e-28 15.9956134883227
2 63 23.2778 10.3196 7.65252 24.2859 15.8902709072158 2.21661832640198 3.84665995517863e-28 15.8902709072158
2 64 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 65 23.2778 10.6768 8.09263 24.2859 15.0324164279106 2.29334347094831 2.91900092663681e-25 15.0324164279106
2 66 23.2778 10.6768 8.26259 24.2859 14.7230812416638 2.2933436224351 2.9146854881666e-24 14.7230812416638
2 67 23.2778 10.6768 7.34411 24.2859 16.5651357447946 2.29334361938368 1.6106248816657e-30 16.5651357447946
2 68 23.2778 10.6768 7.70666 24.0287 15.6183968282352 2.29334364587076 3.27467176547634e-27 15.6183968282352
2 69 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 70 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 71 23.2778 10.6768 7.65252 23.8856 15.6352632356869 2.2933437492367 2.87034834948621e-27 15.6352632356869
2 72 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 73 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 74 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 75 23.2778 10.6768 7.65252 23.9758 15.6943072973164 2.29334361519187 1.80755865457747e-27 15.6943072973164
2 76 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 77 23.2778 11.6699 7.54937 24.0287 15.9616977059694 2.50665854287968 2.17805916646834e-28 15.9616977059694
2 78 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 79 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 80 23.2778 10.6768 7.65252 23.8031 15.5812610333571 2.29334374661007 4.37485625572769e-27 15.5812610333571
2 81 23.2778 10.6768 7.65252 24.8656 16.2767616909126 2.29334364929467 1.71896937583501e-29 16.2767616909126
2 82 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 83 23.2778 10.7316 7.65252 24.2463 15.8724129522556 2.30511431945568 4.43270218482856e-28 15.8724129522556
2 84 23.2778 10.6768 8.31468 24.2859 14.6308082061049 2.29334363189098 5.73681994869105e-24 14.6308082061049
2 85 23.2778 10.6768 7.80591 24.2859 15.5847902215521 2.29334360127532 4.25619661622156e-27 15.5847902215521
2 86 23.2778 10.6768 7.65252 24.3773 15.9571245825423 2.29334383309601 2.25900933116548e-28 15.9571245825423
2 87 23.2778 10.6768 8.26259 24.2859 14.7230812416638 2.2933436224351 2.9146854881666e-24 14.7230812416638
2 88 24.0799 10.6768 8.09263 24.2859 15.0250194117204 2.21695255643983 3.08584413089878e-25 15.0250194117204
2 89 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 90 23.2778 10.6768 8.23357 24.2859 14.7749963853756 2.29334371684958 1.9875697969492e-24 14.7749963853756
2 91 23.2778 10.6569 7.65252 24.6957 16.1651599099323 2.28906918932789 4.2497874435647e-29 16.1651599099323
2 92 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 93 23.5457 10.6768 7.75825 24.2859 15.6778877416178 2.26725020379523 2.05598797974194e-27 15.6778877416178
2 94 23.2778 11.6221 7.65252 24.2859 15.9141743282566 2.49639124732077 3.18084366892345e-28 15.9141743282566
2 95 22.8843 10.6768 7.65252 23.7021 15.519199904779 2.33277806648875 7.08802038804695e-27 15.519199904779
2 96 23.2778 10.6768 7.99597 25.3862 15.9035059270247 2.29334350799127 3.46255726881224e-28 15.9035059270247
2 97 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 98 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
2 99 23.2778 11.059 8.09263 24.8875 15.4115970288213 2.37543908672109 1.6288621004506e-26 15.4115970288213
3 0 22.7518 10.6768 7.75825 24.2859 15.6860799648715 2.3463633711236 1.92807355183648e-27 15.6860799648715
3 1 23.2778 10.3321 7.65252 24.2859 15.8905259236071 2.21930310487842 3.83887391244705e-28 15.8905259236071
3 2 23.2778 11.2496 7.83494 24.4719 15.656222847779 2.41637938541967 2.4362721070477e-27 15.656222847779
3 3 23.2778 10.2275 8.28739 24.2859 14.6709190662899 2.1968355859456 4.27624663091627e-24 14.6709190662899
3 4 23.2778 10.6768 8.58202 25.4859 14.8752567797879 2.2933434031928 9.45280250291086e-25 14.8752567797879
3 5 23.2778 10.6509 8.72643 24.2859 13.9397613485726 2.28778068533572 7.98556416347178e-22 13.9397613485726
3 6 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
3 7 24.7276 10.6768 7.65252 24.0287 15.7152908363078 2.15888317140838 1.53296841058333e-27 15.7152908363078
3 8 22.8748 10.6768 7.65252 24.4245 15.9923054462146 2.3337470253555 1.70561241269859e-28 15.9923054462146
3 9 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
3 10 23.2778 10.3159 8.09263 24.2859 15.0257810958974 2.2158236963078 3.06823641657662e-25 15.0257810958974
3 11 23.2778 11.0811 7.65252 24.2859 15.9047899339173 2.38018609933041 3.42738264738987e-28 15.9047899339173
3 12 23.2778 10.6768 10.5339 24.2859 11.5472337946661 2.29334365243043 3.33383841631257e-15 11.5472337946661
3 13 23.2778 11.2496 7.65252 24.2859 15.90778707541 2.41637929111464 3.34665116859858e-28 15.90778707541
3 14 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
3 15 22.9436 10.6768 7.65252 24.2859 15.9008139390422 2.32674884352708 3.53746943561643e-28 15.9008139390422
3 16 23.2778 10.6768 7.65252 25.5789 16.7436788869778 2.29334350182157 3.64166944506029e-31 16.7436788869778
3 17 23.2778 10.6768 8.09263 24.6957 15.2860744343793 2.2933435852036 4.26820990992401e-26 15.2860744343793
3 18 23.2778 11.059 7.65252 25.2928 16.5637914697807 2.37543884982516 1.62865712606132e-30 16.5637914697807
3 19 23.3844 10.6768 7.65252 24.8814 16.2859846817733 2.28288920422153 1.59463270877453e-29 16.2859846817733
3 20 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
3 21 23.2778 11.5975 7.65252 24.2859 15.9137623758613 2.49110730381241 3.1912872593858e-28 15.9137623758613
3 22 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
3 23 23.5457 11.0084 7.75825 23.8031 15.3721314190217 2.33766638961391 2.20693864548494e-26 15.3721314190217
3 24 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
3 25 23.1229 10.6768 7.65252 24.9275 16.3189340495499 2.3087064949689 1.21904232190161e-29 16.3189340495499
3 26 23.2778 10.6768 7.65252 24.4361 15.9956134883227 2.29334368411642 1.66108314551112e-28 15.9956134883227
3 27 23.9992 10.6768 7.65252 24.2859 15.8901548996991 2.2244072783915 3.85020702555514e-28 15.8901548996991
3 28 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
3 29 22.8604 10.6768 7.65252 24.205 15.8487408085893 2.33521689800092 5.34807294792682e-28 15.8487408085893
3 30 23.2778 10.7128 7.65252 24.2859 15.8979807612992 2.30107647367387 3.61804755964728e-28 15.8979807612992
3 31 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
3 32 23.2778 11.2496 7.65252 24.6957 16.1762171260787 2.41637932863525 3.88633894533414e-29 16.1762171260787
3 33 23.2778 10.6768 7.65252 26.7069 17.482055943176 2.29334365144782 6.56874741237678e-34 17.482055943176
3 34 23.2778 10.6768 7.65252 24.4361 15.9956134883227 2.29334368411642 1.66108314551112e-28 15.9956134883227
3 35 23.2778 10.6768 7.65252 24.2859 15.8972941625474 2.29334369957873 3.63784757498209e-28 15.8972941625474
